更新时间,#genre#
20260204 12:08,url

RespoTime,whitelist,#genre#
627.47ms,「斗鱼」我的世界,https://live.iill.top/douyu/738878
627.74ms,江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=3744a9c270a0b16bfdbf60ff4b047f6f1a0c1bbaabca5b2a5c4d2e07cd1775ea609a33d44e2e957bd52e4f42fc5000b0207a705e26b45251cc247c2c1b18d9e8b7980b7b2dc160cbfb0953f211
627.74ms,湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-6.m3u8
627.75ms,浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
628.00ms,博山图文|澜露直播,http://43.138.196.212/q0l.php?id=zbbstw
628.03ms,速度与生存4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f37b1966271f4527a581ed9275c34f7c/1200.m3u8
628.04ms,湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-13.m3u8
628.20ms,三立台湾,https://stream1.freetv.fun/san-li-tai-wan-5.m3u8
628.21ms,五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-14.m3u8
628.28ms,Fox 25 Boston (WFXT-TV) [Geo-blocked],https://pubads.g.doubleclick.net/ssai/event/1kItNgwtQUe54NjjBiiTGg/master.m3u8
628.33ms,屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
628.35ms,第一财经,https://stream1.freetv.fun/di-yi-cai-jing-7.m3u8
628.36ms,常州新闻综合,http://8.138.7.223/tv/cztv.php?id=1
628.39ms,CCTV2,https://stream1.freetv.fun/8d9a2d76a0d819bf594bd8698a0ceadca5d3ac2b1b44321ab0cc534ebd1c4cd6.m3u8
628.56ms,初心,https://www.goodiptv.club/huya/11352941
628.62ms,TBS,http://143.244.60.30/TBS/index.m3u8
628.62ms,浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8?a=1000&amp;d=83b26bacf5397c013aff782b2c4287d0&amp;k=c99bdac76cff6ddc27e750ba689b7d5b&amp;t=1704368408
628.64ms,湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-4.m3u8
628.73ms,博山新闻|澜露直播,http://43.138.196.212/q0l.php?id=zbbsxw
628.79ms,北京新闻,https://ls.qingting.fm/live/339/64k.m3u8
628.79ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-8.ctv
628.90ms,第一财经,https://stream1.freetv.fun/di-yi-cai-jing-10.m3u8
628.91ms,章丘综合|澜露直播,http://43.138.196.212/q0l.php?id=jnzq1
628.96ms,湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-13.m3u8
629.17ms,家庭影院,https://stream1.freetv.fun/jia-ting-ying-yuan-10.m3u8
629.24ms,Radio Montecarlo TV Ⓖ,https://live02-seg.msr.cdn.mediaset.net/live/ch-bb/bb-clr.isml/index.m3u8
629.46ms,Good 2,https://live.streamingfast.net/osmflivech2.m3u8
629.49ms,龙华电影,http://lzo.xh.sd/gt/lgz4G.php?id=litv-longturn03
629.73ms,寒亭新闻|澜露直播,http://43.138.196.212/q0l.php?id=wfhtxw
629.79ms,神医喜来乐,https://lunbo.freetv.top/yy/1382714119
629.81ms,广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-25.ctv
629.81ms,夺魄勾魂【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29596_55260bbe/index.m3u8
629.96ms,阴阳路16：回到武侠时代【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10600_84e3c144/index.m3u8
629.98ms,阴阳路13：花鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10596_b171d663/index.m3u8
630.10ms,swerve sports,https://stream1.freetv.fun/swerve-sports-1.m3u8
630.16ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-16.ctv
630.17ms,HGTV – Home & Garden Tv,https://d1tidto9vz737l.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-joaw4f4kh2en1/HGTV_IT.m3u8
630.22ms,CCTV1,http://go.bkpcp.top/mg/cctv1
630.23ms,三门峡新闻|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.145:11450
630.26ms,妇女儿童|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.219:5140
630.41ms,Tele Foggia,https://59d7d6f47d7fc.streamlock.net/telefoggia/telefoggia/playlist.m3u8
630.42ms,菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
630.57ms,崇仁电视,http://play-a2.quklive.com/live/1744277411242065.flv
630.59ms,Astro TVS,https://vs2129.vcdn.biz/01c0d67a9f854c6858817f6891f744ec_megogo/live/hls/b/700_2490/u_sid/0/o/157767001/rsid/c6ef76cc-cde3-4b96-8684-3828e229c6d4/u_uid/0/u_vod/0/u_device/cms_html5/u_devicekey/_site/lip/37.109.163.147*asn/u_srvc/81255/u_did/web_13KAuOjcvMvSypM1dvXHzz0O9IIFWwyq/type.live/chunklist-sid2756675719062283008-b2490000.m3u8
630.66ms,河南|开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
630.70ms,周口教育|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.173:2000
630.88ms,水牛与狮子的争战,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d1e0dc98b1374b43b157bf82eebc6d09/1200.m3u8
630.94ms,安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-18.m3u8
631.05ms,CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=893aa32f9d861d92c0661b8125e5b12471106642e4d0f341956e45e2f60dbb2179c3b5b6f05c2e8242e24d254815578255456ce991c2d337b226ce49c025efe16f2d4715157e642b7447f0bf06
631.06ms,乐陵新闻综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=dzllxw
631.15ms,Uno4 Tv,https://cdn.uno4.it/index.m3u8
631.20ms,猛鬼入侵黑社会,https://v.cdnlz19.com/20240410/26916_a792b2eb/index.m3u8
631.27ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-18.ctv
631.29ms,南宁影视娱乐,https://stream1.freetv.fun/nan-zhu-ying-shi-yu-le-1.m3u8
631.30ms,汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-1.ctv
631.35ms,无线新闻2,http://bxtv.3a.ink/mytv/mytvts3.333.php?id=wxxw
631.35ms,速度大比拼(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d2e5439b8a9c4b53970e5c3b0eee9abd/1200.m3u8
631.36ms,阴阳路17：监房有鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10605_643136cc/index.m3u8
631.60ms,新县综合|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.166:2000
631.63ms,Tele Radio Pace 3,https://932y4273djv8-hls-live.mariatvcdn.it/teleradiopace3/d2274c22e9ee09eb2eda01ed0496f8f5.sdp/playlist.m3u8
631.70ms,南美野生世界2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9c743ea1e41f4bf585fb1470c9575c0d/1200.m3u8
631.71ms,Canale 2,https://59d7d6f47d7fc.streamlock.net/canale2/canale2/playlist.m3u8
631.79ms,荒野加油站（大陆恐怖片）,https://vip.lzcdn2.com/20220503/5295_fd929541/index.m3u8
631.88ms,江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=19c37a09e888f77999095afe8ca20e57a19a0440f688dadb58c1983f9c69d28a775232128771b0ac3aa7705f3da38a91ae7aadab4019cdbf668c75eb1e31c40d081b960b979564dab3c421d3f7
631.95ms,湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-9.m3u8
631.96ms,心未泯国产源⑧,https://lbbf9.com/20191113/1Zdq30pq/index.m3u8
632.04ms,河南电视剧|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.167:11670
632.06ms,Aurora Arte,https://59d7d6f47d7fc.streamlock.net/auroraarte/auroraarte/playlist.m3u8
632.17ms,生活时尚,https://stream1.freetv.fun/ipv6-sheng-huo-shi-shang-14.m3u8
632.27ms,汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-6.ctv
632.30ms,中天新闻,http://rihou.cc:555/tv/[SZ]中天新闻
632.39ms,新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd
632.42ms,陕西三套,http://124.116.183.146:9901/tsfile/live/1002_1.m3u8
632.60ms,有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-2.m3u8
632.62ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-15.ctv
632.75ms,郯城TV-1|澜露直播,http://43.138.196.212/q0l.php?id=lytc1
632.89ms,LGTV (1080p),https://livestream.telvue.com/lexmedia3/f7b44cfafd5c52223d5498196c8a2e7b.sdp/lexmedia3/stream1/playlist.m3u8
633.05ms,杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-3.ctv
633.06ms,山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-18.m3u8
633.06ms,黑龙江都市,https://stream1.freetv.fun/ipv6-hei-long-jiang-du-shi-5.m3u8
633.13ms,猎食计划2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/497afdb07e92409fb8cb5c0249dfe6d7/1200.m3u8
633.14ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-9.ctv
633.17ms,东营区综合|澜露直播,http://43.138.196.212/q0l.php?id=dyqxw
633.18ms,江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=89adf8885d4f1f9dee34a4e8d60f187e5b071ac9b79001260a0b66da9027070e0b861510da93cb5190da002ca87645e63e57bada2c65f959e8ef81f693c239f194d683ba2083252bbb0caeab96
633.27ms,陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8
633.27ms,郑州都市|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.159:2000
633.28ms,午夜整容室（大陆恐怖片）,https://vip.lzcdn2.com/20220505/5553_9d7cfada/index.m3u8
633.42ms,Now Rock,https://lightning-now90s-samsungnz.amagi.tv/playlist.m3u8
633.47ms,阴阳路10宣言咒【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10590_73b98df1/index.m3u8
633.52ms,Antenna 3 Veneto Nord Est,https://59d7d6f47d7fc.streamlock.net/antennatreveneto/antennatreveneto.stream/playlist.m3u8
633.66ms,东南卫视,https://www.freetv.top/migu/849116810.m3u8?migutoken=57b23005d895a6cd3e15ca214fe62e9cf83a69badc0ce3b833b22fe7eefbfc38e185d5f9539eca0a9cfebc7fd19dbe2b49cc2146019b049ffb948722d504a126278700ecc8a776cc6e8d23507a
633.68ms,镜新闻,http://rihou.cc:555/tv/[Hk]闽镜新闻
633.70ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-36.ctv
633.82ms,新三国萌儿陪看,https://yylunbo.ottiptv.cc/yy/29216766
633.91ms,商丘新闻|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.153:2000
634.04ms,skysports,https://stream1.freetv.fun/skysports-3.ctv
634.13ms,Discovery Channel,https://d24aqelmrau4kx.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-l1oas691aj7p2/WBTV_IT.m3u8
634.16ms,浙江国际,http://ali-xwl.cztv.com/live/channel101080Plxw.m3u8
634.23ms,8 Kanal Vitebsk Ⓢ,http://95.46.208.8:24433/art
634.34ms,冰天雪地北极熊(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/15dd2029621a498d9c4d3eb2982285e7/1200.m3u8
634.36ms,中天新闻,http://nmk.ioapk.com:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
634.42ms,2018精选十首《动感DJ舞曲》串烧大碟,https://vd3.bdstatic.com/mda-ii00rzrptt9e56yf/sc/mda-ii00rzrptt9e56yf.mp4
634.48ms,平阴综合|澜露直播,http://43.138.196.212/q0l.php?id=jnpyzh
634.54ms,临沭综合|澜露直播,http://43.138.196.212/q0l.php?id=lyls1
634.55ms,寰宇闽南,http://220.135.64.124:5050/of-4gtv-4gtv156/index.m3u8?proxy=true
634.58ms,平顶山城市|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.151:11510
634.59ms,天津卫视MCP,https://live.ottiptv.cc/mcp/tianjing.m3u8?userid=5559462299&sign=1ddab40e59cd6809ee351843833806186989e7df6dfecadfd27bbcd4dabf4d2e649869c34e0378d3b1cb5218f2c9a13ce9c8d83e38cbac525f216caf5c36f8cfd738f2564283c56ee340a3a6cb68326b&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
634.59ms,阳信新闻综合|澜露直播,http://43.138.196.212/q0l.php?id=bzyxxw
634.60ms,东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-9.m3u8
634.63ms,广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
634.65ms,湘潭县电视台,http://liveplay-nanyue.rednet.cn/live/xiangtanxian_tv.m3u8
634.70ms,普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
634.79ms,CCTV第一剧场,http://61.184.46.85:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
634.95ms,黑龙江都市,https://stream1.freetv.fun/ipv6-hei-long-jiang-du-shi-17.m3u8
634.96ms,开封文化|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.177:2000
634.97ms,CRI 华语环球广播,http://sk.cri.cn/hyhq.m3u8
634.97ms,生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-10.ctv
635.07ms,Icaro Tv Rimini,https://59d7d6f47d7fc.streamlock.net/icarotv/icarotv/playlist.m3u8
635.10ms,淘电影,https://stream1.freetv.fun/tao-dian-ying-4.m3u8
635.26ms,CCTV-央视高网,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8
635.31ms,第一财经,https://stream1.freetv.fun/di-yi-cai-jing-9.m3u8
635.40ms,奎屯汉语,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
635.49ms,法国|FASHION,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
635.56ms,CCTV6,https://www.freetv.top/migu/624878396.m3u8?migutoken=fad6ba45166658ac148a6a597b94823f91673302510000cce2a906c7a6634ee620570956e2746b8b2cf59ae5370dd0f1ff919edf280e875ab76365c094c9960948ebc38ca05218b8effb809ba5
635.56ms,博斯高球壹效,http://pullpackage.alivecdn.com/live/i2t1xtdYMHgiwbHVFvV5y5JjIido0Y6q4E03uJ4oiHzddBzSfp.flv
635.81ms,捉鬼有限公司【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15599_57ff6b50/index.m3u8
635.87ms,4fun.tv Ⓢ,https://stream.4fun.tv:8888/hls/4f_high/index.m3u8
635.95ms,佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-3.ctv
635.96ms,CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=b031282d8102da601efdb58208602ae789e7b6f55c9d261e7847daab04f4426ab3eb370da9611721f213b7b78101e1bbe55b066bfcce6410254cdcadb36bfac54a47b7a7b24cda1b4c19590f8d
635.96ms,绽放的生命(五),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d2f3f0f3b4c242b4983ee62034f85608/1200.m3u8
635.97ms,穿梭玉女降（香港恐怖片）,https://v.cdnlz17.com/20231014/29597_8d3da44f/index.m3u8
636.01ms,经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-11.m3u8
636.07ms,哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
636.31ms,凤凰香港,https://haoyunlai.serv00.net/Smartv-1.php?id=hkphoenix_twn
636.37ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-7.m3u8
636.40ms,棕熊把守的水上要塞(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bb2341e42865439eaed4502fcc736ea5/1200.m3u8
636.52ms,阴阳路12：美容尸【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10594_a3c0c449/index.m3u8
636.54ms,周口新闻|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.59:2000
636.66ms,Afrobeats (480p),https://stream.ecable.tv/afrobeats/tracks-v4a1/mono.m3u8
636.73ms,猎豹妈妈育儿记(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dba9097ef49e42acb2c6597e04551fbc/1200.m3u8
636.80ms,常州生活,http://8.138.7.223/tv/cztv.php?id=3
636.83ms,东南卫视,http://gfr.x3322.net:9901/tsfile/live/1099_1.m3u8
636.86ms,卫辉综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8
636.89ms,CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-11.m3u8
636.92ms,Afrobeats (720p),https://stream.ecable.tv/afrobeats/tracks-v2a1/mono.m3u8
636.95ms,Carina Tv,https://samson.streamerr.co:8081/carinatv/index.m3u8
636.98ms,广东卫视,http://dms.yryyj.site:8188/udp/239.76.245.189:1234
636.98ms,商丘公共|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.168:2000
637.01ms,东南卫视,https://www.freetv.top/migu/849116810.m3u8?migutoken=ad40cfb84c6c3a70e2f36f9419fde87147081bd969b8a7c270fde9e9dee90e1aabf8472344c1316a13639f26892f03cd1807f6b81db9976a0212ada2cdc1cdf9f9c01696f6478a7484eb04e6ef
637.11ms,天映,https://haoyunlai.serv00.net/Smartv-1.php?id=ctv18_twn
637.23ms,新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=5ae42e8fda034ab7bf5171dafa0043e70cd12bcd716940c4572fde52ea92b0785f16f1bdbce4c83f5e075b250fe95668f19f8527dda57c27db24f95d412614d99c86a3a2d9341d88b5224b7068
637.29ms,MTV Spankin' New,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d14fdb8ca91eedee1633117/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a29f3-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=f1066e5a-9a82-4a1b-a025-868c083394e4
637.36ms,CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-9.ctv
637.56ms,民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-5.m3u8
637.58ms,春晚2011,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
637.64ms,安顺新闻,https://ls.qingting.fm/live/5022203/64k.m3u8
637.77ms,SportOutdoor.tv,https://gto2000-sportoutdoortv-1-it.samsung.wurl.tv/playlist.m3u8
637.77ms,阴阳路19：我对眼见到嘢【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10606_3d696f82/index.m3u8
637.80ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=d7396c05a877872a7519b5df4582a7a4bdf13c82d09889e561f50d0035f006d199741b00d465e4e41b0f706bccfe3420f5d427961e7698ad2a8b8d82d9d320a827310f6c8a7d1c8f203c91b392
637.95ms,汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-1.ctv
637.97ms,梁山综合|澜露直播,http://43.138.196.212/q0l.php?id=jilszh
638.04ms,高密综合|澜露直播,http://43.138.196.212/q0l.php?id=wfgmxw
638.22ms,My Cinema Europe HD 我的欧洲电影,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live157
638.26ms,嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-27.ctv
638.29ms,野生世界竞技场(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/11ac06bbb4f0426fbc4c7b3bfd864b3f/1200.m3u8
638.30ms,蜥蜴安身火山岛(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5043f9b708fe443fb9207e26da903218/1200.m3u8
638.48ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-41.m3u8
638.51ms,大象与羊的神奇友情(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7689d02607d34fdb8ce22cc479e42e91/1200.m3u8
638.58ms,7首「伤感情歌」,https://vd2.bdstatic.com/mda-nbdj7sp20st0jd9d/sc/cae_h264_delogo/1644847557994341172/mda-nbdj7sp20st0jd9d.mp4
638.67ms,汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-5.ctv
638.78ms,隐秘王国里的奇迹1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e2094de08292490db17c29ec299b4bc2/1200.m3u8
638.81ms,鬼眼1974【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230701/19971_724ad6bf/index.m3u8
638.97ms,湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-7.m3u8
639.01ms,Nuvola Tv,https://stream.nuvola.tv:8181/memfs/4aaa6328-1879-4ebf-b18a-498146d0c61c.m3u8
639.09ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-4.ctv
639.18ms,台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-18.m3u8
639.22ms,夏津综合|澜露直播,http://43.138.196.212/q0l.php?id=dzxjzh
639.27ms,探秘雨林利爪族(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5a8fd3e4e8ba4ca5b62f1b90ae9c3640/1200.m3u8
639.33ms,濮阳新闻|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.175:11750
639.34ms,山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-23.m3u8
639.80ms,河南都市,https://stream1.freetv.fun/he-nan-du-shi-3.m3u8
639.81ms,信阳文旅|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.71:2000
639.92ms,黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8
639.92ms,佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-5.ctv
640.05ms,海洋宫殿的守护者,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/86c73156b8ad405180ed252940b2155c/1200.m3u8
640.08ms,生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-6.m3u8
640.16ms,TRT Çocuk,https://tv-trtcocuk.medya.trt.com.tr/master.m3u8
640.35ms,四川科教,https://stream1.freetv.fun/si-chuan-ke-jiao-5.m3u8
640.39ms,CCTV-6电影,http://8.138.7.223/tv/1905.php?id=LIVE3YPYZ30E7V1R0
640.39ms,商丘文体|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.169:2000
640.40ms,南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=c82f82d7a6beda92b2b1ce93753dcacb&txTime=18e4a381d46
640.51ms,河南|义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
640.55ms,湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-gao-qing-3.m3u8
640.56ms,大立DALI,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
640.56ms,有线新闻,http://iptv.4666888.xyz/iptv2A.php?id=31
640.58ms,阴阳路9命转乾坤【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10589_8022deef/index.m3u8
640.65ms,30A Music (720p),https://30a-tv.com/music.m3u8
640.78ms,龙口综合|澜露直播,http://43.138.196.212/q0l.php?id=ytlkzh
640.92ms,白菘无人省,https://www.goodiptv.club/huya/26355864
640.92ms,凤凰香港,https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv
640.99ms,广饶综合|澜露直播,http://43.138.196.212/q0l.php?id=dygrxw
641.01ms,冠县综合|澜露直播,http://43.138.196.212/q0l.php?id=lcgxzh
641.11ms,宁夏经济,https://ls.qingting.fm/live/1841/64k.m3u8
641.15ms,30A We Love Cars,https://30a-tv.com/feeds/vidaa/cars.m3u8
641.27ms,湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-15.m3u8
641.39ms,绽放的生命1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87145268893a47cd8fc9cda530eee111/1200.m3u8
641.43ms,东昌综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=lcdczh
641.45ms,纬来体育,http://php.666230.xyz/smt.php?id=videolandsport
641.48ms,阴阳路【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10576_200aef70/index.m3u8
641.51ms,Vergina,https://verginanews.gr:8443/hls_live/stream1.m3u8
641.67ms,梨园频道,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
641.71ms,武汉新闻|澜露直播,http://zhangkx717.cn:9999/rtp/239.254.96.228:9448
641.72ms,砚山县电视,http://live.ynurl.com/video/s10020-ystv-zb/index.m3u8
641.87ms,灌篮高手,http://www.douzhicloud.site:35455/yy/1382735626
641.95ms,茌平综合|澜露直播,http://43.138.196.212/q0l.php?id=lccpzh
642.09ms,嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-25.ctv
642.09ms,浙江遂昌,http://play-sh13.quklive.com/live/1708426592499070.m3u8?auth_key=2028414342-e92bda8423ad478c987a8b7ae82abe0e-0-c616f7fabb9675e1ed1d84d9edae7e07
642.17ms,CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-1.m3u8
642.17ms,玉山|澜露直播,https://play-a2.quklive.com/live/1744269699236128.m3u8
642.32ms,浙江生活,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
642.33ms,电影贺岁,http://live.metshop.top/huya/11601971?cdn=alicdn
642.39ms,湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-3.m3u8
642.51ms,安徽卫视,https://stream1.freetv.fun/628f836552ae45288a839fd956c4e358ed2a16c7082ee854f37c299abfba9803.m3u8
642.64ms,金鹰卡通,https://stream1.freetv.fun/ipv6-jin-ying-qia-tong-7.m3u8
642.70ms,世界地理,http://61.184.46.85:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
642.89ms,ARD Alpha,https://mcdn.br.de/br/fs/ard_alpha/hls/int/master.m3u8
642.90ms,凤凰资讯,http://t.061899.xyz/tl/js/js.php?id=fhwszxt
643.00ms,求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-19.m3u8
643.05ms,CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=dd69c6da4ca875bfa3b2c373a896be579823c971f68c14aae1624ddc25a0b5bbf046484c0809601c25014abc49cfbf2f72bf0c59ab5ff81f304a187856c7a50e4d2b12f9eaf5d5627b50786e85
643.06ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-3.ctv
643.12ms,武汉文体,http://www.hiliu.myds.me:18088/rtp/239.69.1.147:10518
643.15ms,嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-7.ctv
643.22ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-20.ctv
643.26ms,黑龙江卫视,http://61.184.46.85:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
643.36ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-8.m3u8
643.40ms,汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-12.ctv
643.58ms,外星+人2[韩],https://v.cdnlz12.com/20240215/11573_4cb789fb/2000k/hls/mixed.m3u8
643.66ms,郭富城2013年回演唱会香港站 完整版》,https://vd4.bdstatic.com/mda-nmdfbhu809ktgnuh/360p/h264/1671015249590151746/mda-nmdfbhu809ktgnuh.mp4
